fecha,peaje,sentido_1,sentido_2,total,tipo_dia,trm_dolar
2023-07-02,SABOYA,2104,2169,4273,fin_de_semana,4177.58
2023-07-02,PEAJE RIO BLANCO,2263,1984,4247,fin_de_semana,4177.58
2023-07-02,OIBA,2923,2682,5605,fin_de_semana,4177.58
2023-07-02,LOS CUROS,3700,3948,7648,fin_de_semana,4177.58
2023-07-02,BICENTENARIO,1485,1628,3113,fin_de_semana,4177.58
2023-07-02,BORDO,1295,1336,2631,fin_de_semana,4177.58
2023-07-02,CANO,1466,1351,2817,fin_de_semana,4177.58
2023-07-02,CARIMAGUA,1122,1092,2214,fin_de_semana,4177.58
2023-07-02,CASABLANCA,6803,6465,13268,fin_de_semana,4177.58
2023-07-02,CERRITOS II,7494,7128,14622,fin_de_semana,4177.58
2023-07-02,ARCABUCO,3272,3472,6744,fin_de_semana,4177.58
2023-07-02,CRUCERO,1328,1606,2934,fin_de_semana,4177.58
2023-07-02,CURITÍ,3794,3754,7548,fin_de_semana,4177.58
2023-07-02,EL KORAN,2928,3237,6165,fin_de_semana,4177.58
2023-07-02,LA PARADA,0,12850,12850,fin_de_semana,4177.58
2023-07-02,LLANOS,2352,2294,4646,fin_de_semana,4177.58
2023-07-02,COCORNA (EL SANTUARIO),4167,6134,10301,fin_de_semana,4177.58
2023-07-03,PEAJE TORO,781,948,1729,festivo,4177.58
2023-07-03,PEAJE TUNEL LA LINEA QUINDIO,0,4473,4473,festivo,4177.58
2023-07-03,PEAJE TUNEL LA LINEA TOLIMA,4376,0,4376,festivo,4177.58
2023-07-03,PLATANAL,1316,1253,2569,festivo,4177.58
2023-07-03,PTO. TRIUNFO,3258,3748,7006,festivo,4177.58
2023-07-03,RINCON HONDO,1075,867,1942,festivo,4177.58
2023-07-03,SACHICA,2985,5489,8474,festivo,4177.58
2023-07-03,SABOYA,1397,4968,6365,festivo,4177.58
2023-07-03,SAN DIEGO,1801,2021,3822,festivo,4177.58
2023-07-03,SAN JUAN,2552,2362,4914,festivo,4177.58
2023-07-03,SANCLEMENTE,627,911,1538,festivo,4177.58
2023-07-03,PEAJE RIO BLANCO,2023,2476,4499,festivo,4177.58
2023-07-03,RIO FRIO,633,1167,1800,festivo,4177.58
2023-07-03,OIBA,2935,4141,7076,festivo,4177.58
2023-07-03,TARAZA,1925,2499,4424,festivo,4177.58
2023-07-03,LLANOS,3248,1950,5198,festivo,4177.58
2023-07-03,ARCABUCO,5637,4179,9816,festivo,4177.58
2023-07-03,BICENTENARIO,1138,3401,4539,festivo,4177.58
2023-07-03,BORDO,2615,1470,4085,festivo,4177.58
2023-07-03,CANO,1877,1721,3598,festivo,4177.58
2023-07-03,CARIMAGUA,985,842,1827,festivo,4177.58
2023-07-03,CASABLANCA,6050,10047,16097,festivo,4177.58
2023-07-03,LOS CUROS,5016,4623,9639,festivo,4177.58
2023-07-03,COCORNA (EL SANTUARIO),3459,7443,10902,festivo,4177.58
2023-07-03,CRUCERO,2025,1921,3946,festivo,4177.58
2023-07-03,CURITÍ,5120,3826,8946,festivo,4177.58
2023-07-03,EL KORAN,1982,4079,6061,festivo,4177.58
2023-07-03,LA PARADA,0,13125,13125,festivo,4177.58
2023-07-03,CERRITOS II,6633,7292,13925,festivo,4177.58
2023-07-04,PEAJE TORO,629,677,1306,entre_semana,4177.58
2023-07-04,PEAJE TUNEL LA LINEA QUINDIO,0,4440,4440,entre_semana,4177.58
2023-07-04,PEAJE TUNEL LA LINEA TOLIMA,4746,0,4746,entre_semana,4177.58
2023-07-04,PLATANAL,987,928,1915,entre_semana,4177.58
2023-07-04,PTO. TRIUNFO,3180,3084,6264,entre_semana,4177.58
2023-07-04,RINCON HONDO,865,1018,1883,entre_semana,4177.58
2023-07-04,SACHICA,2266,3066,5332,entre_semana,4177.58
2023-07-04,SABOYA,1645,2339,3984,entre_semana,4177.58
2023-07-04,SAN DIEGO,2256,2274,4530,entre_semana,4177.58
2023-07-04,SAN JUAN,2942,2659,5601,entre_semana,4177.58
2023-07-04,SANCLEMENTE,430,525,955,entre_semana,4177.58
2023-07-04,PEAJE RIO BLANCO,1724,1390,3114,entre_semana,4177.58
2023-07-04,RIO FRIO,487,670,1157,entre_semana,4177.58
2023-07-04,OIBA,2710,2635,5345,entre_semana,4177.58
2023-07-04,TARAZA,1734,1774,3508,entre_semana,4177.58
2023-07-04,LLANOS,2116,2213,4329,entre_semana,4177.58
2023-07-04,ARCABUCO,3275,2665,5940,entre_semana,4177.58
2023-07-04,BICENTENARIO,1213,1649,2862,entre_semana,4177.58
2023-07-04,BORDO,25,3831,3856,entre_semana,4177.58
2023-07-04,CANO,1276,1586,2862,entre_semana,4177.58
2023-07-04,CARIMAGUA,1047,999,2046,entre_semana,4177.58
2023-07-04,CASABLANCA,5916,5788,11704,entre_semana,4177.58
2023-07-04,LOS CUROS,3365,3129,6494,entre_semana,4177.58
2023-07-04,COCORNA (EL SANTUARIO),3586,3585,7171,entre_semana,4177.58
2023-07-04,CRUCERO,1297,1436,2733,entre_semana,4177.58
2023-07-04,CURITÍ,3172,2963,6135,entre_semana,4177.58
2023-07-04,EL KORAN,3030,3133,6163,entre_semana,4177.58
2023-07-04,LA PARADA,0,20958,20958,entre_semana,4177.58
2023-07-04,CERRITOS II,7053,7577,14630,entre_semana,4177.58
2023-07-05,PEAJE TORO,655,1168,1823,entre_semana,4177.58
2023-07-05,PEAJE TUNEL LA LINEA QUINDIO,0,3932,3932,entre_semana,4177.58
2023-07-05,PEAJE TUNEL LA LINEA TOLIMA,4383,0,4383,entre_semana,4177.58
2023-07-05,PLATANAL,803,966,1769,entre_semana,4177.58
2023-07-05,PTO. TRIUNFO,3077,2782,5859,entre_semana,4177.58
2023-07-05,RINCON HONDO,1045,904,1949,entre_semana,4177.58
2023-07-05,SACHICA,2362,2506,4868,entre_semana,4177.58
2023-07-05,SABOYA,1574,1652,3226,entre_semana,4177.58
2023-07-05,SAN DIEGO,2260,2208,4468,entre_semana,4177.58
2023-07-05,SAN JUAN,2897,2519,5416,entre_semana,4177.58
2023-07-05,SANCLEMENTE,471,491,962,entre_semana,4177.58
2023-07-05,PEAJE RIO BLANCO,1966,1181,3147,entre_semana,4177.58
2023-07-05,RIO FRIO,628,669,1297,entre_semana,4177.58
2023-07-05,TARAZA,1815,1760,3575,entre_semana,4177.58
2023-07-05,OIBA,2542,2217,4759,entre_semana,4177.58
2023-07-05,LLANOS,2162,2208,4370,entre_semana,4177.58
2023-07-05,LOS CUROS,3013,2885,5898,entre_semana,4177.58
2023-07-05,ARCABUCO,2338,2513,4851,entre_semana,4177.58
2023-07-05,BICENTENARIO,1248,1318,2566,entre_semana,4177.58
2023-07-05,BORDO,0,3806,3806,entre_semana,4177.58
2023-07-05,CARIMAGUA,1221,1090,2311,entre_semana,4177.58
2023-07-05,CASABLANCA,5342,5044,10386,entre_semana,4177.58
2023-07-05,CANO,1473,1532,3005,entre_semana,4177.58
2023-07-05,COCORNA (EL SANTUARIO),3407,3642,7049,entre_semana,4177.58
2023-07-05,CRUCERO,1218,1299,2517,entre_semana,4177.58
2023-07-05,CURITÍ,2925,2655,5580,entre_semana,4177.58
2023-07-05,EL KORAN,3246,2650,5896,entre_semana,4177.58
2023-07-05,LA PARADA,0,20793,20793,entre_semana,4177.58
2023-07-05,CERRITOS II,6173,7491,13664,entre_semana,4177.58
2023-07-06,PTO. TRIUNFO,3190,2865,6055,entre_semana,4128.08
2023-07-06,PEAJE TORO,788,1992,2780,entre_semana,4128.08
2023-07-06,PEAJE TUNEL LA LINEA QUINDIO,0,4600,4600,entre_semana,4128.08
2023-07-06,PEAJE TUNEL LA LINEA TOLIMA,4325,0,4325,entre_semana,4128.08
2023-07-06,PLATANAL,904,962,1866,entre_semana,4128.08
2023-07-06,RINCON HONDO,984,931,1915,entre_semana,4128.08
2023-07-06,PEAJE RIO BLANCO,1959,1680,3639,entre_semana,4128.08
2023-07-06,SABOYA,1537,1593,3130,entre_semana,4128.08
2023-07-06,SACHICA,2471,2700,5171,entre_semana,4128.08
2023-07-06,SAN DIEGO,2172,2250,4422,entre_semana,4128.08
2023-07-06,SAN JUAN,2913,2582,5495,entre_semana,4128.08
2023-07-06,SANCLEMENTE,437,450,887,entre_semana,4128.08
2023-07-06,RIO FRIO,834,660,1494,entre_semana,4128.08
2023-07-06,OIBA,2455,2310,4765,entre_semana,4128.08
2023-07-06,TARAZA,1833,1834,3667,entre_semana,4128.08
2023-07-06,LLANOS,2343,2182,4525,entre_semana,4128.08
2023-07-06,ARCABUCO,2369,2481,4850,entre_semana,4128.08
2023-07-06,BICENTENARIO,1230,1407,2637,entre_semana,4128.08
2023-07-06,BORDO,0,3956,3956,entre_semana,4128.08
2023-07-06,CANO,1519,1544,3063,entre_semana,4128.08
2023-07-06,CARIMAGUA,1288,1098,2386,entre_semana,4128.08
2023-07-06,CASABLANCA,5401,5284,10685,entre_semana,4128.08
2023-07-06,LOS CUROS,3041,3046,6087,entre_semana,4128.08
2023-07-06,COCORNA (EL SANTUARIO),3469,3702,7171,entre_semana,4128.08
2023-07-06,CRUCERO,1211,1501,2712,entre_semana,4128.08
2023-07-06,CURITÍ,2945,2685,5630,entre_semana,4128.08
2023-07-06,EL KORAN,3281,3271,6552,entre_semana,4128.08
2023-07-06,LA PARADA,0,21026,21026,entre_semana,4128.08
2023-07-06,CERRITOS II,5488,7594,13082,entre_semana,4128.08
2023-07-07,PEAJE TORO,1047,2113,3160,entre_semana,4195.93
2023-07-07,PEAJE TUNEL LA LINEA QUINDIO,0,5094,5094,entre_semana,4195.93
2023-07-07,PEAJE TUNEL LA LINEA TOLIMA,3892,0,3892,entre_semana,4195.93
2023-07-07,PLATANAL,1097,972,2069,entre_semana,4195.93
2023-07-07,PTO. TRIUNFO,2969,3049,6018,entre_semana,4195.93
2023-07-07,RINCON HONDO,1108,994,2102,entre_semana,4195.93
2023-07-07,SACHICA,3252,2754,6006,entre_semana,4195.93
2023-07-07,SABOYA,1667,1710,3377,entre_semana,4195.93
2023-07-07,PEAJE RIO BLANCO,2162,2129,4291,entre_semana,4195.93
2023-07-07,SAN DIEGO,2481,2595,5076,entre_semana,4195.93
2023-07-07,SAN JUAN,3353,2664,6017,entre_semana,4195.93
2023-07-07,SANCLEMENTE,515,556,1071,entre_semana,4195.93
2023-07-07,RIO FRIO,1034,750,1784,entre_semana,4195.93
2023-07-07,OIBA,2514,2432,4946,entre_semana,4195.93
2023-07-07,TARAZA,1681,1912,3593,entre_semana,4195.93
2023-07-07,LLANOS,2310,2105,4415,entre_semana,4195.93
2023-07-07,ARCABUCO,2469,2774,5243,entre_semana,4195.93
2023-07-07,BICENTENARIO,1317,1390,2707,entre_semana,4195.93
2023-07-07,BORDO,0,3965,3965,entre_semana,4195.93
2023-07-07,CANO,1568,1443,3011,entre_semana,4195.93
2023-07-07,CARIMAGUA,1206,1116,2322,entre_semana,4195.93
2023-07-07,CASABLANCA,6094,5181,11275,entre_semana,4195.93
2023-07-07,LOS CUROS,2971,3266,6237,entre_semana,4195.93
2023-07-07,COCORNA (EL SANTUARIO),3664,3737,7401,entre_semana,4195.93
2023-07-07,CRUCERO,1402,1440,2842,entre_semana,4195.93
2023-07-07,CURITÍ,2931,2962,5893,entre_semana,4195.93
2023-07-07,EL KORAN,2721,3365,6086,entre_semana,4195.93
2023-07-07,LA PARADA,0,21534,21534,entre_semana,4195.93
2023-07-07,CERRITOS II,6100,7898,13998,entre_semana,4195.93
2023-07-08,PEAJE TORO,678,1568,2246,fin_de_semana,4189.96
2023-07-08,PEAJE TUNEL LA LINEA QUINDIO,0,4447,4447,fin_de_semana,4189.96
2023-07-08,PEAJE TUNEL LA LINEA TOLIMA,3346,0,3346,fin_de_semana,4189.96
2023-07-08,PLATANAL,909,1044,1953,fin_de_semana,4189.96
2023-07-08,PTO. TRIUNFO,2164,2996,5160,fin_de_semana,4189.96
2023-07-08,RINCON HONDO,897,1042,1939,fin_de_semana,4189.96
2023-07-08,SACHICA,3528,2800,6328,fin_de_semana,4189.96
2023-07-08,SABOYA,1720,1713,3433,fin_de_semana,4189.96
2023-07-08,SAN DIEGO,2149,2152,4301,fin_de_semana,4189.96
2023-07-08,SAN JUAN,3066,2471,5537,fin_de_semana,4189.96
2023-07-08,SANCLEMENTE,528,532,1060,fin_de_semana,4189.96
2023-07-08,PEAJE RIO BLANCO,2071,2094,4165,fin_de_semana,4189.96
2023-07-08,RIO FRIO,1004,614,1618,fin_de_semana,4189.96
2023-07-08,TARAZA,1753,1983,3736,fin_de_semana,4189.96
2023-07-08,OIBA,2498,2284,4782,fin_de_semana,4189.96
2023-07-08,LLANOS,2325,2018,4343,fin_de_semana,4189.96
2023-07-08,LOS CUROS,2850,3265,6115,fin_de_semana,4189.96
2023-07-08,ARCABUCO,2545,2874,5419,fin_de_semana,4189.96
2023-07-08,BICENTENARIO,1310,1397,2707,fin_de_semana,4189.96
2023-07-08,BORDO,0,3553,3553,fin_de_semana,4189.96
2023-07-08,CARIMAGUA,1319,956,2275,fin_de_semana,4189.96
2023-07-08,CASABLANCA,6475,5156,11631,fin_de_semana,4189.96
2023-07-08,CANO,1561,1603,3164,fin_de_semana,4189.96
2023-07-08,COCORNA (EL SANTUARIO),3731,3078,6809,fin_de_semana,4189.96
2023-07-08,CRUCERO,1387,1514,2901,fin_de_semana,4189.96
2023-07-08,CURITÍ,2766,2982,5748,fin_de_semana,4189.96
2023-07-08,EL KORAN,2564,3376,5940,fin_de_semana,4189.96
2023-07-08,LA PARADA,0,21320,21320,fin_de_semana,4189.96
2023-07-08,CERRITOS II,6214,6776,12990,fin_de_semana,4189.96
2023-07-09,PEAJE TORO,704,1007,1711,fin_de_semana,4189.96
2023-07-09,PEAJE TUNEL LA LINEA QUINDIO,0,4689,4689,fin_de_semana,4189.96
2023-07-09,PEAJE TUNEL LA LINEA TOLIMA,3866,0,3866,fin_de_semana,4189.96
2023-07-09,PLATANAL,993,918,1911,fin_de_semana,4189.96
2023-07-09,PTO. TRIUNFO,2266,2831,5097,fin_de_semana,4189.96
2023-07-09,RINCON HONDO,1013,710,1723,fin_de_semana,4189.96
2023-07-09,SACHICA,3398,4244,7642,fin_de_semana,4189.96
2023-07-09,SABOYA,1516,2375,3891,fin_de_semana,4189.96
2023-07-09,SAN DIEGO,1645,1792,3437,fin_de_semana,4189.96
2023-07-09,SAN JUAN,2218,2381,4599,fin_de_semana,4189.96
2023-07-09,SANCLEMENTE,438,485,923,fin_de_semana,4189.96
2023-07-09,TARAZA,1857,1834,3691,fin_de_semana,4189.96
2023-07-09,RIO FRIO,414,1025,1439,fin_de_semana,4189.96
2023-07-09,PEAJE RIO BLANCO,2063,2075,4138,fin_de_semana,4189.96
2023-07-09,OIBA,2320,2504,4824,fin_de_semana,4189.96
2023-07-09,LLANOS,2318,2155,4473,fin_de_semana,4189.96
2023-07-09,ARCABUCO,3374,2880,6254,fin_de_semana,4189.96
2023-07-09,BICENTENARIO,1038,1777,2815,fin_de_semana,4189.96
2023-07-09,BORDO,0,3549,3549,fin_de_semana,4189.96
2023-07-09,CANO,1621,1378,2999,fin_de_semana,4189.96
2023-07-09,CARIMAGUA,1026,1112,2138,fin_de_semana,4189.96
2023-07-09,CASABLANCA,6057,7091,13148,fin_de_semana,4189.96
2023-07-09,LOS CUROS,3063,2835,5898,fin_de_semana,4189.96
2023-07-09,COCORNA (EL SANTUARIO),3175,3818,6993,fin_de_semana,4189.96
2023-07-09,CRUCERO,1390,1474,2864,fin_de_semana,4189.96
2023-07-09,CURITÍ,3196,2404,5600,fin_de_semana,4189.96
2023-07-09,EL KORAN,2284,3876,6160,fin_de_semana,4189.96
2023-07-09,LA PARADA,0,13990,13990,fin_de_semana,4189.96
2023-07-09,CERRITOS II,6203,6879,13082,fin_de_semana,4189.96
2023-07-10,PEAJE TORO,710,1031,1741,entre_semana,4189.96
2023-07-10,PEAJE TUNEL LA LINEA QUINDIO,0,3734,3734,entre_semana,4189.96
2023-07-10,PEAJE TUNEL LA LINEA TOLIMA,3330,0,3330,entre_semana,4189.96
2023-07-10,PLATANAL,953,874,1827,entre_semana,4189.96
2023-07-10,PTO. TRIUNFO,2321,2605,4926,entre_semana,4189.96
2023-07-10,RINCON HONDO,1002,920,1922,entre_semana,4189.96
2023-07-10,SACHICA,1945,2383,4328,entre_semana,4189.96
2023-07-10,SABOYA,1342,1391,2733,entre_semana,4189.96
2023-07-10,SAN DIEGO,2271,2301,4572,entre_semana,4189.96
2023-07-10,SAN JUAN,2749,2732,5481,entre_semana,4189.96
2023-07-10,SANCLEMENTE,401,408,809,entre_semana,4189.96
2023-07-10,PEAJE RIO BLANCO,2117,1762,3879,entre_semana,4189.96
2023-07-10,RIO FRIO,656,715,1371,entre_semana,4189.96
2023-07-10,OIBA,2003,1961,3964,entre_semana,4189.96
2023-07-10,TARAZA,1456,1386,2842,entre_semana,4189.96
2023-07-10,LLANOS,1749,1933,3682,entre_semana,4189.96
2023-07-10,ARCABUCO,2134,2129,4263,entre_semana,4189.96
2023-07-10,BICENTENARIO,1008,1186,2194,entre_semana,4189.96
2023-07-10,BORDO,0,3587,3587,entre_semana,4189.96
2023-07-10,CANO,1331,1508,2839,entre_semana,4189.96
2023-07-10,CARIMAGUA,908,867,1775,entre_semana,4189.96
2023-07-10,CASABLANCA,4725,4864,9589,entre_semana,4189.96
2023-07-10,LOS CUROS,2660,2531,5191,entre_semana,4189.96
2023-07-10,COCORNA (EL SANTUARIO),3212,2729,5941,entre_semana,4189.96
2023-07-10,CRUCERO,1135,1217,2352,entre_semana,4189.96
2023-07-10,CURITÍ,2573,2284,4857,entre_semana,4189.96
2023-07-10,EL KORAN,2463,2907,5370,entre_semana,4189.96
2023-07-10,LA PARADA,0,20184,20184,entre_semana,4189.96
2023-07-10,CERRITOS II,6012,6829,12841,entre_semana,4189.96
2023-07-11,PEAJE TORO,728,1291,2019,entre_semana,4154.06
2023-07-11,PEAJE TUNEL LA LINEA QUINDIO,0,3657,3657,entre_semana,4154.06
2023-07-11,PEAJE TUNEL LA LINEA TOLIMA,3675,0,3675,entre_semana,4154.06
2023-07-11,PLATANAL,848,864,1712,entre_semana,4154.06
2023-07-11,PTO. TRIUNFO,2521,2416,4937,entre_semana,4154.06
2023-07-11,RINCON HONDO,1069,1009,2078,entre_semana,4154.06
2023-07-11,SACHICA,2116,2314,4430,entre_semana,4154.06
2023-07-11,SABOYA,1374,1239,2613,entre_semana,4154.06
2023-07-11,SAN DIEGO,2099,2179,4278,entre_semana,4154.06
2023-07-11,SAN JUAN,2699,2560,5259,entre_semana,4154.06
2023-07-11,SANCLEMENTE,380,428,808,entre_semana,4154.06
2023-07-11,PEAJE RIO BLANCO,2216,1838,4054,entre_semana,4154.06
2023-07-11,RIO FRIO,712,692,1404,entre_semana,4154.06
2023-07-11,TARAZA,1730,1626,3356,entre_semana,4154.06
2023-07-11,OIBA,2104,1838,3942,entre_semana,4154.06
2023-07-11,LLANOS,2024,2068,4092,entre_semana,4154.06
2023-07-11,LOS CUROS,2586,2507,5093,entre_semana,4154.06
2023-07-11,ARCABUCO,1862,1973,3835,entre_semana,4154.06
2023-07-11,BICENTENARIO,1057,1118,2175,entre_semana,4154.06
2023-07-11,BORDO,0,3697,3697,entre_semana,4154.06
2023-07-11,CARIMAGUA,1218,1095,2313,entre_semana,4154.06
2023-07-11,CASABLANCA,4868,4574,9442,entre_semana,4154.06
2023-07-11,CANO,1387,1537,2924,entre_semana,4154.06
2023-07-11,COCORNA (EL SANTUARIO),3053,3003,6056,entre_semana,4154.06
2023-07-11,CRUCERO,1048,1216,2264,entre_semana,4154.06
2023-07-11,CURITÍ,2514,2258,4772,entre_semana,4154.06
2023-07-11,EL KORAN,2816,2456,5272,entre_semana,4154.06
2023-07-11,LA PARADA,0,21330,21330,entre_semana,4154.06
2023-07-11,CERRITOS II,6455,7500,13955,entre_semana,4154.06
2023-07-12,PTO. TRIUNFO,2479,2436,4915,entre_semana,4193.59
2023-07-12,PEAJE TORO,704,1126,1830,entre_semana,4193.59
2023-07-12,PEAJE TUNEL LA LINEA QUINDIO,0,3811,3811,entre_semana,4193.59
2023-07-12,PEAJE TUNEL LA LINEA TOLIMA,3902,0,3902,entre_semana,4193.59
2023-07-12,PLATANAL,831,842,1673,entre_semana,4193.59
2023-07-12,RINCON HONDO,971,923,1894,entre_semana,4193.59
2023-07-12,TARAZA,1646,1743,3389,entre_semana,4193.59
2023-07-12,SABOYA,1438,1189,2627,entre_semana,4193.59
2023-07-12,SACHICA,1740,1936,3676,entre_semana,4193.59
2023-07-12,SAN DIEGO,2127,2185,4312,entre_semana,4193.59
2023-07-12,SAN JUAN,2758,2502,5260,entre_semana,4193.59
2023-07-12,SANCLEMENTE,428,445,873,entre_semana,4193.59
2023-07-12,RIO FRIO,707,700,1407,entre_semana,4193.59
2023-07-12,PEAJE RIO BLANCO,2377,1921,4298,entre_semana,4193.59
2023-07-12,OIBA,2248,1792,4040,entre_semana,4193.59
2023-07-12,LLANOS,2122,2147,4269,entre_semana,4193.59
2023-07-12,ARCABUCO,1899,1925,3824,entre_semana,4193.59
2023-07-12,BICENTENARIO,1091,1135,2226,entre_semana,4193.59
2023-07-12,BORDO,0,3816,3816,entre_semana,4193.59
2023-07-12,CANO,1523,1505,3028,entre_semana,4193.59
2023-07-12,CARIMAGUA,1385,927,2312,entre_semana,4193.59
2023-07-12,CASABLANCA,4853,4546,9399,entre_semana,4193.59
2023-07-12,LOS CUROS,2818,2477,5295,entre_semana,4193.59
2023-07-12,COCORNA (EL SANTUARIO),3040,3244,6284,entre_semana,4193.59
2023-07-12,CRUCERO,1136,1234,2370,entre_semana,4193.59
2023-07-12,CURITÍ,2624,2217,4841,entre_semana,4193.59
2023-07-12,EL KORAN,2776,2541,5317,entre_semana,4193.59
2023-07-12,LA PARADA,0,21477,21477,entre_semana,4193.59
2023-07-12,CERRITOS II,6736,7247,13983,entre_semana,4193.59
2023-07-13,PEAJE TORO,1159,1386,2545,entre_semana,4128.67
2023-07-13,PEAJE TUNEL LA LINEA QUINDIO,0,3916,3916,entre_semana,4128.67
2023-07-13,PLATANAL,896,905,1801,entre_semana,4128.67
2023-07-13,PTO. TRIUNFO,2640,2457,5097,entre_semana,4128.67
2023-07-13,RINCON HONDO,1134,1055,2189,entre_semana,4128.67
2023-07-13,RIO FRIO,1305,1997,3302,entre_semana,4128.67
2023-07-13,SAN DIEGO,2168,2188,4356,entre_semana,4128.67
2023-07-13,SACHICA,2328,2469,4797,entre_semana,4128.67
2023-07-13,PEAJE RIO BLANCO,2265,2063,4328,entre_semana,4128.67
2023-07-13,SAN JUAN,2666,2543,5209,entre_semana,4128.67
2023-07-13,SANCLEMENTE,450,499,949,entre_semana,4128.67
2023-07-13,TARAZA,1719,1811,3530,entre_semana,4128.67
2023-07-13,SABOYA,1440,1242,2682,entre_semana,4128.67
2023-07-13,OIBA,2274,1968,4242,entre_semana,4128.67
2023-07-13,PEAJE TUNEL LA LINEA TOLIMA,3842,0,3842,entre_semana,4128.67
2023-07-13,LLANOS,2205,2133,4338,entre_semana,4128.67
2023-07-13,LOS CUROS,2711,2657,5368,entre_semana,4128.67
2023-07-13,BICENTENARIO,1143,1197,2340,entre_semana,4128.67
2023-07-13,BORDO,872,3144,4016,entre_semana,4128.67
2023-07-13,CANO,1569,1564,3133,entre_semana,4128.67
2023-07-13,CARIMAGUA,1127,1086,2213,entre_semana,4128.67
2023-07-13,CASABLANCA,4974,4706,9680,entre_semana,4128.67
2023-07-13,ARCABUCO,1970,2112,4082,entre_semana,4128.67
2023-07-13,COCORNA (EL SANTUARIO),3101,3237,6338,entre_semana,4128.67
2023-07-13,CRUCERO,1341,1358,2699,entre_semana,4128.67
2023-07-13,CURITÍ,2598,2373,4971,entre_semana,4128.67
2023-07-13,EL KORAN,2748,2967,5715,entre_semana,4128.67
2023-07-13,LA PARADA,0,21348,21348,entre_semana,4128.67
2023-07-13,CERRITOS II,7036,7221,14257,entre_semana,4128.67
2023-07-14,PEAJE TUNEL LA LINEA QUINDIO,0,3941,3941,entre_semana,4102.13
2023-07-14,PEAJE TUNEL LA LINEA TOLIMA,3560,0,3560,entre_semana,4102.13
2023-07-14,PLATANAL,909,1040,1949,entre_semana,4102.13
2023-07-14,PTO. TRIUNFO,2615,2491,5106,entre_semana,4102.13
2023-07-14,RINCON HONDO,979,963,1942,entre_semana,4102.13
2023-07-14,RIO FRIO,585,928,1513,entre_semana,4102.13
2023-07-14,SAN DIEGO,2354,2430,4784,entre_semana,4102.13
2023-07-14,SACHICA,3006,2464,5470,entre_semana,4102.13
2023-07-14,SAN JUAN,3133,2717,5850,entre_semana,4102.13
2023-07-14,SANCLEMENTE,519,490,1009,entre_semana,4102.13
2023-07-14,TARAZA,1573,1798,3371,entre_semana,4102.13
2023-07-14,PEAJE TORO,769,812,1581,entre_semana,4102.13
2023-07-14,SABOYA,1588,1338,2926,entre_semana,4102.13
2023-07-14,PEAJE RIO BLANCO,2158,2272,4430,entre_semana,4102.13
2023-07-14,CANO,1711,1524,3235,entre_semana,4102.13
2023-07-14,LOS CUROS,2800,3175,5975,entre_semana,4102.13
2023-07-14,OIBA,2216,2162,4378,entre_semana,4102.13
2023-07-14,BICENTENARIO,1212,1252,2464,entre_semana,4102.13
2023-07-14,BORDO,1956,2029,3985,entre_semana,4102.13
2023-07-14,CARIMAGUA,1025,1143,2168,entre_semana,4102.13
2023-07-14,CASABLANCA,5989,4912,10901,entre_semana,4102.13
2023-07-14,CERRITOS II,7536,7683,15219,entre_semana,4102.13
2023-07-14,ARCABUCO,2086,2390,4476,entre_semana,4102.13
2023-07-14,CRUCERO,1469,1506,2975,entre_semana,4102.13
2023-07-14,CURITÍ,2741,2730,5471,entre_semana,4102.13
2023-07-14,EL KORAN,2476,2902,5378,entre_semana,4102.13
2023-07-14,LA PARADA,0,22003,22003,entre_semana,4102.13
2023-07-14,LLANOS,2223,1953,4176,entre_semana,4102.13
2023-07-14,COCORNA (EL SANTUARIO),3207,3453,6660,entre_semana,4102.13
2023-07-15,PEAJE TUNEL LA LINEA QUINDIO,0,3768,3768,fin_de_semana,4089.3
2023-07-15,PEAJE TUNEL LA LINEA TOLIMA,3052,0,3052,fin_de_semana,4089.3
2023-07-15,PLATANAL,902,924,1826,fin_de_semana,4089.3
2023-07-15,PTO. TRIUNFO,1842,2096,3938,fin_de_semana,4089.3
2023-07-15,RINCON HONDO,750,911,1661,fin_de_semana,4089.3
2023-07-15,RIO FRIO,675,633,1308,fin_de_semana,4089.3
2023-07-15,SAN DIEGO,2258,2108,4366,fin_de_semana,4089.3
2023-07-15,SACHICA,3603,2677,6280,fin_de_semana,4089.3
2023-07-15,SAN JUAN,2661,2413,5074,fin_de_semana,4089.3
2023-07-15,SANCLEMENTE,479,456,935,fin_de_semana,4089.3
2023-07-15,TARAZA,1376,1784,3160,fin_de_semana,4089.3
2023-07-15,PEAJE TORO,626,700,1326,fin_de_semana,4089.3
2023-07-15,SABOYA,1532,1164,2696,fin_de_semana,4089.3
2023-07-15,PEAJE RIO BLANCO,2049,1942,3991,fin_de_semana,4089.3
2023-07-15,CANO,1542,1606,3148,fin_de_semana,4089.3
2023-07-15,LOS CUROS,2377,2925,5302,fin_de_semana,4089.3
2023-07-15,BICENTENARIO,1157,1133,2290,fin_de_semana,4089.3
2023-07-15,BORDO,1884,1843,3727,fin_de_semana,4089.3
2023-07-15,CARIMAGUA,1379,700,2079,fin_de_semana,4089.3
2023-07-15,CASABLANCA,6056,4357,10413,fin_de_semana,4089.3
2023-07-15,CERRITOS II,7445,7004,14449,fin_de_semana,4089.3
2023-07-15,ARCABUCO,1940,2542,4482,fin_de_semana,4089.3
